,Source IP,S City,S Region,S Country,S Lat,S Long,Destination IP,D City,D Region,D Country,D Lat,D Long
2096,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2097,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2098,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2099,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2100,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2101,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2102,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2103,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2104,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2105,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2106,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2107,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2108,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2109,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2110,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2111,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2112,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2113,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2114,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2115,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2116,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2117,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2118,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2119,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2120,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2121,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2122,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2123,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2124,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2125,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2126,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2127,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2128,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2129,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2130,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2131,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2132,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2133,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2134,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2135,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2136,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2137,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2138,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2139,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2140,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2141,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2142,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2143,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2144,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2145,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2146,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2147,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2148,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2149,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2150,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2151,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2152,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2153,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2154,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2155,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2156,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2157,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2158,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2159,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2160,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2161,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2162,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2163,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2164,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2165,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2166,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2167,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2168,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2169,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2170,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2171,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2172,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2173,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,45.147.231.132,Unknown,Unknown,DE,51.2993,9.491
2174,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
2175,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2176,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2177,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2178,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2179,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2180,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2181,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2182,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2183,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2184,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2185,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2186,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2187,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2188,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2189,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2190,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2191,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2192,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2193,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2194,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2195,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2196,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2197,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2198,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2199,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2200,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2201,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2202,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2203,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2204,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2205,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2206,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2207,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2208,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2209,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2210,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2211,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2212,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2213,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2214,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2215,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2216,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2217,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2218,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2219,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2220,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2221,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2222,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2223,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2224,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2225,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2226,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2227,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2228,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2229,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2230,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2231,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2232,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2233,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2234,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2235,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2236,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2237,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2238,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2239,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2240,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2241,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2242,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2243,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2244,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2245,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2246,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2247,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2248,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2249,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2250,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2251,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2252,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2253,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2254,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2255,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2256,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2257,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2258,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2259,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2260,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2261,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2262,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2263,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2264,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2265,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2266,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2267,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2268,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2269,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2270,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2271,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2272,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2273,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2274,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2275,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2276,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2277,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2278,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2279,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2280,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2281,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2282,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2283,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2284,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2285,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2286,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2287,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2288,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2289,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2290,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2291,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2292,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2293,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2294,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2295,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2296,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2297,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2298,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2299,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2300,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2301,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2302,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2303,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2304,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217
2305,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
2306,72.246.84.5,Dallas,Texas,US,32.7787,-96.8217,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
